player_id,player_name,season,player_team,position,ind_hits,ind_takeaways,ind_giveaways,ind_d_zone_giveaways,ind_penalty_minutes,penalties,penalty_minutes_drawn,penalties_drawn,shots_blocked_by_player,ind_blocked_shot_attempts,ind_faceoffs_won,faceoffs_won,faceoffs_lost,ind_d_zone_shift_starts,ind_o_zone_shift_starts,ind_neutral_zone_shift_starts,ice_time,games_played,pk_ice_time,fv5_ice_time,on_ice_expected_goals_pct,on_ice_corsi_pct,on_ice_fenwick_pct,on_ice_against_expected_goals,on_ice_against_high_danger_shots,on_ice_against_shots_on_goal,on_ice_against_goals,on_ice_for_expected_goals,pk_ice_pct,pk_toi_per_game,ind_hits_pg,ind_takeaways_pg,ind_giveaways_pg,ind_d_zone_giveaways_pg,shots_blocked_by_player_pg,ind_blocked_shot_attempts_pg,penalties_pg,ind_penalty_minutes_pg,penalties_drawn_pg,ind_hits_per60,ind_takeaways_per60,ind_giveaways_per60,shots_blocked_by_player_per60,penalties_per60,ind_penalty_minutes_per60,faceoff_win_pct,d_zone_start_pct,take_give_ratio,on_ice_expected_goals_pct_avg,on_ice_corsi_pct_avg,on_ice_fenwick_pct_avg,xg_against_per60_5v5,hd_shots_against_per60_5v5,goals_against_per60_5v5
8479421,Jacob Moverare,2023,LAK,D,12.0,0.0,3.0,3.0,6.0,3.0,2.0,1.0,23.0,12.0,0.0,0.0,0.0,44.0,15.0,61.0,15043.0,24,817.0,14051.0,11.9475,10.8983,11.300699999999999,8.947000000000001,10.0,111.0,11.0,11.41,0.05431097520441401,0.5673611111111111,0.5,0.0,0.125,0.125,0.9583333333333334,0.5,0.125,0.25,0.041666666666666664,2.871767599547962,0.0,0.7179418998869905,5.504221232466928,0.7179418998869905,1.435883799773981,,0.7457627118644068,0.0,0.932518913244609,0.8506274008967335,0.8820352779161627,2.2923065973952035,2.5620952245391786,2.8183047469930966
8479421,Jacob Moverare,2024,LAK,D,31.0,7.0,24.0,16.0,10.0,5.0,2.0,1.0,60.0,32.0,0.0,0.0,0.0,64.0,55.0,123.0,34865.0,49,541.0,34030.0,26.983,25.4795,26.3533,18.595,19.0,219.0,24.0,24.337,0.015516994120177829,0.18401360544217688,0.6326530612244898,0.14285714285714285,0.4897959183673469,0.32653061224489793,1.2244897959183674,0.6530612244897959,0.10204081632653061,0.20408163265306123,0.02040816326530612,3.2009178258998996,0.7227878961709451,2.4781299297289547,6.195324824322387,0.5162770686935322,1.0325541373870644,,0.5378151260504201,0.2916666666666667,0.8695931854246254,0.8211392198060535,0.8492995624449016,1.9671466353217748,2.0099911842491918,2.5389362327358214
8479425,Filip Hronek,2018,DET,D,66.0,10.0,47.0,35.0,20.0,11.0,20.0,9.0,32.0,56.0,0.0,0.0,0.0,156.0,134.0,210.0,55049.0,46,3201.0,45516.0,21.2086,22.8398,21.813200000000002,31.455,27.0,401.0,34.0,26.621,0.05814819524423695,1.1597826086956522,1.434782608695652,0.21739130434782608,1.0217391304347827,0.7608695652173914,0.6956521739130435,1.2173913043478262,0.2391304347826087,0.43478260869565216,0.1956521739130435,4.3161546985412995,0.6539628331123181,3.073625315627895,2.0926810659594177,0.7193591164235499,1.3079256662246361,,0.5379310344827586,0.2127659574468085,0.5110174800070305,0.5503209565866948,0.5255852104754373,2.487872396519905,2.135512786712365,2.6891642499340893
8479425,Filip Hronek,2019,DET,D,105.0,18.0,76.0,50.0,34.0,15.0,34.0,14.0,74.0,79.0,0.0,0.0,0.0,283.0,230.0,241.0,93087.0,65,10664.0,66964.0,29.0536,30.665,30.0985,49.297,40.0,588.0,64.0,37.282,0.11455949810392428,2.7343589743589742,1.6153846153846154,0.27692307692307694,1.1692307692307693,0.7692307692307693,1.1384615384615384,1.2153846153846153,0.23076923076923078,0.5230769230769231,0.2153846153846154,4.060717393406168,0.6961229817267717,2.9391859228463693,2.861838924876728,0.5801024847723097,1.314898965483902,,0.5516569200779727,0.23684210526315788,0.47582407144137145,0.5022147049160742,0.49293687578400336,2.6502180275969174,2.150409175079147,3.440654680126635
8479425,Filip Hronek,2020,DET,D,67.0,7.0,31.0,18.0,16.0,8.0,22.0,11.0,46.0,64.0,0.0,0.0,0.0,211.0,220.0,205.0,78537.0,56,6471.0,59698.0,25.2851,26.3868,25.9258,41.04,42.0,508.0,39.0,33.634,0.08239428549600825,1.925892857142857,1.1964285714285714,0.125,0.5535714285714286,0.32142857142857145,0.8214285714285714,1.1428571428571428,0.14285714285714285,0.2857142857142857,0.19642857142857142,3.0711639100042016,0.32086787119446886,1.420986286718362,2.1085602964207952,0.3667061385079644,0.7334122770159288,,0.4895591647331787,0.22580645161290322,0.4645075072866762,0.48474661730711244,0.47627767864920095,2.4748567791215783,2.532748165767697,2.351837582498576
8479425,Filip Hronek,2021,DET,D,70.0,16.0,46.0,31.0,26.0,13.0,36.0,17.0,81.0,89.0,0.0,0.0,0.0,263.0,214.0,299.0,103086.0,78,7237.0,82663.0,36.2987,35.7237,35.1775,66.051,55.0,767.0,72.0,58.088,0.07020351939157597,1.5463675213675212,0.8974358974358975,0.20512820512820512,0.5897435897435898,0.3974358974358974,1.0384615384615385,1.141025641025641,0.16666666666666666,0.3333333333333333,0.21794871794871795,2.4445608521040683,0.5587567661952156,1.606425702811245,2.828706128863279,0.45398987253361267,0.9079797450672253,,0.5513626834381551,0.34782608695652173,0.48157923484509385,0.47395064043163204,0.46670413909487923,2.8765421046901274,2.3952675320276304,3.1356229510179885
8479425,Filip Hronek,2022,DET,D,97.0,11.0,30.0,21.0,24.0,15.0,20.0,10.0,54.0,82.0,0.0,0.0,0.0,199.0,185.0,227.0,77500.0,60,5482.0,60330.0,27.9523,27.035800000000002,27.372799999999998,41.306,45.0,487.0,35.0,36.54,0.07073548387096774,1.5227777777777776,1.6166666666666667,0.18333333333333332,0.5,0.35,0.9,1.3666666666666667,0.25,0.4,0.16666666666666666,4.505806451612903,0.5109677419354839,1.3935483870967742,2.5083870967741935,0.6967741935483871,1.1148387096774193,,0.5182291666666666,0.36666666666666664,0.5081267596552296,0.4914662996850655,0.49759240444223435,2.4648035803083044,2.6852312282446547,2.08851317752362
8479425,Filip Hronek,2023,VAN,D,104.0,24.0,50.0,40.0,38.0,19.0,26.0,14.0,87.0,149.0,0.0,0.0,0.0,293.0,317.0,323.0,113925.0,81,9213.0,91296.0,41.9402,43.839,42.0023,66.246,81.0,712.0,55.0,69.603,0.08086899275839368,1.8956790123456793,1.2839506172839505,0.2962962962962963,0.6172839506172839,0.49382716049382713,1.0740740740740742,1.8395061728395061,0.2345679012345679,0.4691358024691358,0.1728395061728395,3.2863726135615536,0.7583936800526663,1.5799868334430547,2.749177090190915,0.6003949967083608,1.2007899934167217,,0.48032786885245904,0.48,0.5038097763319312,0.5266192527602523,0.5045557572073256,2.6122239747634066,3.194006309148265,2.168769716088328
8479425,Filip Hronek,2024,VAN,D,89.0,14.0,74.0,38.0,30.0,15.0,10.0,5.0,75.0,86.0,1.0,1.0,0.0,260.0,228.0,278.0,87453.0,61,8168.0,69231.0,32.205799999999996,32.46,31.402,44.709,45.0,472.0,49.0,49.075,0.09339873989457194,2.2316939890710383,1.459016393442623,0.22950819672131148,1.2131147540983607,0.6229508196721312,1.2295081967213115,1.4098360655737705,0.2459016393442623,0.4918032786885246,0.08196721311475409,3.6636822064423176,0.5763095605639601,3.046207677266646,3.0873726458783572,0.6174745291756715,1.234949058351343,1.0,0.5327868852459017,0.1891891891891892,0.5101775340526643,0.5142043593188024,0.49744440207421536,2.324860250465832,2.339992200026,2.5479915066949776
8479439,Jacob MacDonald,2020,COL,D,38.0,8.0,8.0,4.0,8.0,4.0,2.0,1.0,31.0,41.0,0.0,0.0,0.0,69.0,65.0,86.0,29602.0,33,1685.0,27428.0,20.9233,19.7418,19.8226,12.244,7.0,168.0,9.0,22.388,0.05692182960610769,0.851010101010101,1.1515151515151516,0.24242424242424243,0.24242424242424243,0.12121212121212122,0.9393939393939394,1.2424242424242424,0.12121212121212122,0.24242424242424243,0.030303030303030304,4.621309370988447,0.9729072359975678,0.9729072359975678,3.770015539490575,0.4864536179987839,0.9729072359975678,,0.5149253731343284,1.0,0.8366116052938604,0.7893696973895291,0.7926004601137525,1.607058480385008,0.9187691410237714,1.181274609887706
8479439,Jacob MacDonald,2022,COL,D,29.0,2.0,12.0,6.0,11.0,5.0,15.0,5.0,14.0,18.0,0.0,0.0,0.0,28.0,21.0,46.0,17157.0,33,86.0,16290.0,15.6368,15.1568,15.0617,9.702,7.0,155.0,11.0,10.842,0.005012531328320802,0.043434343434343436,0.8787878787878788,0.06060606060606061,0.36363636363636365,0.18181818181818182,0.42424242424242425,0.5454545454545454,0.15151515151515152,0.3333333333333333,0.15151515151515152,6.084979891589439,0.41965378562685784,2.517922713761147,2.937576499388005,1.0491344640671447,2.308095820947718,,0.5714285714285714,0.16666666666666666,1.0527242823818295,1.0204089969306325,1.0140065310006139,2.144088397790055,1.5469613259668507,2.430939226519337
8479439,Jacob MacDonald,2022,SJS,D,40.0,8.0,22.0,10.0,12.0,6.0,2.0,1.0,29.0,18.0,0.0,0.0,0.0,42.0,30.0,61.0,24740.0,25,113.0,22389.0,12.0284,12.0094,12.1299,18.06,22.0,188.0,18.0,17.983,0.004567502021018593,0.07533333333333334,1.6,0.32,0.88,0.4,1.16,0.72,0.24,0.48,0.04,5.82053354890865,1.1641067097817301,3.201293451899758,4.219886822958771,0.8730800323362975,1.746160064672595,,0.5833333333333334,0.36363636363636365,0.58919765420519,0.5882669605609897,0.5941695176202599,2.9039260351065255,3.5374514270400645,2.8942784403055075
8479439,Jacob MacDonald,2023,SJS,D,40.0,10.0,2.0,1.0,13.0,5.0,10.0,5.0,17.0,30.0,1.0,1.0,3.0,49.0,60.0,81.0,24524.0,34,45.0,21122.0,14.5354,16.4339,14.7695,15.413,13.0,177.0,17.0,12.02,0.001834937204371228,0.022058823529411766,1.1764705882352942,0.29411764705882354,0.058823529411764705,0.029411764705882353,0.5,0.8823529411764706,0.14705882352941177,0.38235294117647056,0.14705882352941177,5.87179905398793,1.4679497634969825,0.29358995269939653,2.4955145979448705,0.7339748817484912,1.9083346925460773,0.25,0.44954128440366975,5.0,0.7547094583846227,0.8532836914117983,0.7668644375532621,2.6269671432629487,2.215699270902377,2.897452892718493
8479442,Troy Stecher,2016,VAN,D,51.0,26.0,33.0,28.0,25.0,11.0,28.0,13.0,66.0,123.0,0.0,0.0,0.0,199.0,247.0,284.0,85110.0,71,257.0,71297.0,31.3364,33.9902,32.739200000000004,53.684,42.0,656.0,50.0,43.273,0.0030196216660791915,0.06032863849765258,0.7183098591549296,0.36619718309859156,0.4647887323943662,0.39436619718309857,0.9295774647887324,1.732394366197183,0.15492957746478872,0.352112676056338,0.18309859154929578,2.1572083186464575,1.0997532604864293,1.3958406767712372,2.7916813535424745,0.46528022559041243,1.0574550581600282,,0.4461883408071749,0.7878787878787878,0.4820207004502294,0.5228418073691741,0.5035987578720004,2.7106666479655526,2.12070634108027,2.5246504060479404
8479442,Troy Stecher,2017,VAN,D,111.0,22.0,27.0,16.0,35.0,16.0,33.0,15.0,75.0,76.0,0.0,0.0,1.0,203.0,170.0,271.0,76751.0,68,5869.0,67844.0,30.414,32.6974,32.3233,46.796,33.0,604.0,50.0,39.239,0.07646805904809058,1.4384803921568627,1.6323529411764706,0.3235294117647059,0.39705882352941174,0.23529411764705882,1.1029411764705883,1.1176470588235294,0.23529411764705882,0.5147058823529411,0.22058823529411764,5.206446821539784,1.0319083790439212,1.2664330106448125,3.517869474013368,0.7504788211228518,1.6416724212062384,0.0,0.5442359249329759,0.8148148148148148,0.491643090030069,0.5285543095925948,0.5225069734980249,2.4831318908083246,1.7510759978774835,2.6531454513295207
8479442,Troy Stecher,2018,VAN,D,91.0,42.0,32.0,26.0,32.0,16.0,50.0,25.0,96.0,97.0,0.0,0.0,0.0,210.0,203.0,305.0,93146.0,78,6419.0,79438.0,38.0601,38.9274,38.390299999999996,53.948,36.0,670.0,44.0,48.849000000000004,0.06891331887574345,1.3715811965811966,1.1666666666666667,0.5384615384615384,0.41025641025641024,0.3333333333333333,1.2307692307692308,1.2435897435897436,0.20512820512820512,0.41025641025641024,0.32051282051282054,3.5170592403323813,1.6232581109226376,1.2367680845124858,3.7103042535374575,0.6183840422562429,1.2367680845124858,,0.5084745762711864,1.3125,0.5254476657267303,0.5374213799441073,0.5300063195196253,2.444834965633576,1.6314610136206853,1.994007905536393
8479442,Troy Stecher,2019,VAN,D,68.0,16.0,25.0,19.0,22.0,11.0,26.0,13.0,70.0,57.0,0.0,0.0,0.0,178.0,98.0,211.0,62787.0,69,2139.0,59387.0,32.4601,33.4214,33.5934,44.051,42.0,569.0,33.0,38.711,0.034067561756414545,0.5166666666666666,0.9855072463768116,0.2318840579710145,0.36231884057971014,0.2753623188405797,1.0144927536231885,0.8260869565217391,0.15942028985507245,0.3188405797101449,0.18840579710144928,3.8988962683358017,0.9173873572554828,1.433417745711692,4.013569687992737,0.6307038081131444,1.2614076162262888,,0.644927536231884,0.64,0.5994408148247933,0.6171931463114823,0.620369471096368,2.6703419940391,2.546011753414047,2.000437806253894
8479442,Troy Stecher,2020,DET,D,33.0,9.0,29.0,23.0,12.0,6.0,8.0,4.0,44.0,47.0,0.0,0.0,0.0,121.0,80.0,144.0,45638.0,44,959.0,42824.0,19.4668,20.1383,19.9165,26.803,23.0,363.0,36.0,22.029,0.021013190762084227,0.3632575757575757,0.75,0.20454545454545456,0.6590909090909091,0.5227272727272727,1.0,1.0681818181818181,0.13636363636363635,0.2727272727272727,0.09090909090909091,2.6030939129672643,0.7099347035365267,2.2875673780621413,3.4707918839563523,0.4732898023576844,0.9465796047153688,,0.6019900497512438,0.3103448275862069,0.49853445637960014,0.5157312163739959,0.5100510356342237,2.253194470390435,1.9334952363160844,3.026340369886045
8479442,Troy Stecher,2022,UTA,D,57.0,19.0,27.0,19.0,29.0,13.0,23.0,10.0,85.0,42.0,0.0,0.0,0.0,240.0,80.0,200.0,62147.0,61,9908.0,50699.0,24.5571,25.1115,24.9155,40.903999999999996,32.0,493.0,29.0,28.013,0.15942845189631036,2.707103825136612,0.9344262295081968,0.3114754098360656,0.4426229508196721,0.3114754098360656,1.3934426229508197,0.6885245901639344,0.21311475409836064,0.47540983606557374,0.16393442622950818,3.3018488422610903,1.1006162807536968,1.5640336621236743,4.9238096770560125,0.7530532447262136,1.6798880074661688,,0.75,0.7037037037037037,0.5312091277934475,0.5432016814927316,0.5389618897808636,2.9044833231424683,2.272234166354366,2.059212213258644
8479442,Troy Stecher,2022,CGY,D,13.0,2.0,11.0,6.0,15.0,6.0,7.0,2.0,7.0,26.0,0.0,0.0,0.0,14.0,48.0,29.0,17407.0,20,296.0,16871.0,9.3393,11.1544,10.4965,14.989,23.0,137.0,16.0,14.859,0.017004653300396393,0.24666666666666667,0.65,0.1,0.55,0.3,0.35,1.3,0.3,0.75,0.1,2.68857356235997,0.4136267019015339,2.2749468604584364,1.4476934566553685,1.2408801057046015,3.102200264261504,,0.22580645161290322,0.18181818181818182,0.6071015535534349,0.7250921984470393,0.6823253837946772,3.198411475312667,4.907830004149131,3.4141426115820046
8479442,Troy Stecher,2023,UTA,D,52.0,11.0,21.0,17.0,24.0,12.0,14.0,7.0,67.0,65.0,0.0,0.0,0.0,170.0,90.0,138.0,51985.0,47,5732.0,44084.0,23.6201,23.6381,23.5548,29.838,27.0,354.0,24.0,29.224,0.11026257574300279,2.0326241134751775,1.1063829787234043,0.23404255319148937,0.44680851063829785,0.3617021276595745,1.425531914893617,1.3829787234042554,0.2553191489361702,0.5106382978723404,0.14893617021276595,3.6010387611811097,0.7617581994806194,1.4542656535539098,4.639799942291045,0.8310089448879484,1.6620178897758968,,0.6538461538461539,0.5238095238095238,0.5876091931312949,0.5880569882497052,0.5859846919517285,2.4366391434534074,2.2048815896924054,1.9598947463932495
8479442,Troy Stecher,2024,EDM,D,35.0,11.0,50.0,33.0,27.0,11.0,9.0,3.0,66.0,52.0,0.0,0.0,0.0,122.0,100.0,164.0,54939.0,66,2643.0,51753.0,31.5618,31.179,31.2059,34.876,43.0,405.0,31.0,32.671,0.04810790149074428,0.6674242424242424,0.5303030303030303,0.16666666666666666,0.7575757575757576,0.5,1.0,0.7878787878787878,0.16666666666666666,0.4090909090909091,0.045454545454545456,2.2934527384917818,0.7207994320974171,3.2763610549882594,4.324796592584502,0.7207994320974171,1.7692349696936602,,0.5495495495495496,0.22,0.6688274314532491,0.6607155005506926,0.6612855395822463,2.4260158831372096,2.991130948930497,2.1563967306243117
8479458,Nikita Zaitsev,2016,TOR,D,176.0,33.0,58.0,47.0,38.0,19.0,22.0,11.0,136.0,122.0,0.0,0.0,0.0,386.0,328.0,439.0,108332.0,82,7956.0,86951.0,39.7476,40.6211,39.8383,67.428,62.0,783.0,71.0,66.078,0.07344090388804786,1.6170731707317072,2.1463414634146343,0.4024390243902439,0.7073170731707317,0.573170731707317,1.6585365853658536,1.4878048780487805,0.23170731707317074,0.4634146341463415,0.13414634146341464,5.848687368459919,1.0966288815862348,1.9274083373333826,4.519440239264483,0.6313923863678322,1.2627847727356645,,0.5406162464985994,0.5689655172413793,0.50133055307012,0.512347878345275,0.5024745386482041,2.791696472726018,2.5669630021506364,2.9395866637531483
8479458,Nikita Zaitsev,2017,TOR,D,113.0,21.0,76.0,61.0,31.0,14.0,13.0,5.0,134.0,83.0,0.0,0.0,0.0,291.0,179.0,303.0,79983.0,60,10252.0,66374.0,30.099,28.4031,27.4268,48.321,34.0,622.0,46.0,47.243,0.1281772376630034,2.847777777777778,1.8833333333333333,0.35,1.2666666666666666,1.0166666666666666,2.2333333333333334,1.3833333333333333,0.23333333333333334,0.5166666666666667,0.08333333333333333,5.086080792168335,0.945200855181726,3.420726904467199,6.0312816473500614,0.6301339034544841,1.3952965005063576,,0.6191489361702127,0.27631578947368424,0.4973268644348691,0.4693054474643686,0.45317400729201196,2.6208394853406456,1.8440955795944196,2.4949528429806853
8479458,Nikita Zaitsev,2018,TOR,D,139.0,18.0,79.0,72.0,18.0,9.0,8.0,4.0,151.0,107.0,0.0,0.0,0.0,382.0,175.0,363.0,99561.0,81,13549.0,81671.0,40.622,40.1938,38.1671,59.206,37.0,738.0,59.0,60.808,0.13608742379044003,2.7878600823045265,1.7160493827160495,0.2222222222222222,0.9753086419753086,0.8888888888888888,1.8641975308641976,1.3209876543209877,0.1111111111111111,0.2222222222222222,0.04938271604938271,5.026064422816163,0.6508572633862657,2.8565402115286105,5.459969265073673,0.32542863169313285,0.6508572633862657,,0.6858168761220825,0.22784810126582278,0.5454830649802255,0.5397330810201908,0.5125180121462942,2.609758665866709,1.630933868815124,2.6006783313538464
8479458,Nikita Zaitsev,2019,OTT,D,108.0,20.0,44.0,40.0,22.0,12.0,4.0,2.0,121.0,61.0,0.0,0.0,0.0,252.0,131.0,231.0,76783.0,58,10016.0,63738.0,26.8438,26.318,26.6122,48.683,32.0,641.0,51.0,39.617,0.13044554133076333,2.87816091954023,1.8620689655172413,0.3448275862068966,0.7586206896551724,0.6896551724137931,2.086206896551724,1.0517241379310345,0.20689655172413793,0.3793103448275862,0.034482758620689655,5.063620853574359,0.9377075654767331,2.0629566440488127,5.673130771134235,0.5626245392860398,1.0314783220244064,,0.6579634464751958,0.45454545454545453,0.46188451881138415,0.4528374062568641,0.457899522106122,2.749675232985033,1.8073990398192603,2.880542219711946
8479458,Nikita Zaitsev,2020,OTT,D,114.0,7.0,60.0,57.0,26.0,13.0,12.0,6.0,110.0,65.0,0.0,0.0,0.0,291.0,145.0,253.0,75042.0,55,9199.0,62882.0,26.4099,25.6457,26.25,42.939,34.0,558.0,52.0,38.532,0.12258468590922417,2.7875757575757576,2.0727272727272728,0.12727272727272726,1.0909090909090908,1.0363636363636364,2.0,1.1818181818181819,0.23636363636363636,0.4727272727272727,0.10909090909090909,5.468937395058767,0.3358119453106261,2.8783881026625093,5.277044854881267,0.623650755576877,1.247301511153754,,0.6674311926605505,0.11666666666666667,0.4606045820743615,0.4472764732355841,0.4578158296491842,2.4582615056773003,1.9465029738239878,2.977004548201393
8479458,Nikita Zaitsev,2021,OTT,D,128.0,13.0,35.0,32.0,28.0,14.0,0.0,0.0,103.0,36.0,0.0,0.0,0.0,281.0,89.0,202.0,70643.0,62,9701.0,58565.0,28.6064,27.897,28.2938,48.177,40.0,556.0,47.0,42.07,0.13732429256968134,2.6077956989247313,2.064516129032258,0.20967741935483872,0.5645161290322581,0.5161290322580645,1.6612903225806452,0.5806451612903226,0.22580645161290322,0.45161290322580644,0.0,6.522939286270402,0.6624860212618376,1.783616211089563,5.248927706920714,0.7134464844358251,1.4268929688716503,,0.7594594594594595,0.37142857142857144,0.5356892150601895,0.5224048476052249,0.5298354044224366,2.961447963800905,2.458806454366943,2.8890975838811577
8479458,Nikita Zaitsev,2022,OTT,D,61.0,3.0,13.0,13.0,8.0,4.0,4.0,2.0,43.0,9.0,0.0,0.0,0.0,105.0,38.0,106.0,28938.0,28,4773.0,23614.0,12.5508,12.3903,12.2308,19.712,19.0,227.0,19.0,18.229,0.1649388347501555,2.8410714285714285,2.1785714285714284,0.10714285714285714,0.4642857142857143,0.4642857142857143,1.5357142857142858,0.32142857142857145,0.14285714285714285,0.2857142857142857,0.07142857142857142,7.588637777317022,0.3732116939664109,1.6172506738544472,5.349367613518557,0.49761559195521454,0.9952311839104291,,0.7342657342657343,0.23076923076923078,0.5828941458456848,0.5754400783433556,0.5680324536292031,3.005132548488185,2.8965867705598374,2.8965867705598374
8479458,Nikita Zaitsev,2023,CHI,D,69.0,10.0,16.0,14.0,14.0,7.0,4.0,2.0,70.0,38.0,0.0,0.0,0.0,53.0,96.0,91.0,36322.0,38,1119.0,33056.0,16.384,16.1496,16.0337,23.882,20.0,324.0,23.0,19.073,0.03080777490226309,0.4907894736842105,1.8157894736842106,0.2631578947368421,0.42105263157894735,0.3684210526315789,1.8421052631578947,1.0,0.18421052631578946,0.3684210526315789,0.05263157894736842,6.8388304608777055,0.9911348494025659,1.5858157590441055,6.9379439458179615,0.6937943945817961,1.3875887891635923,,0.35570469798657717,0.625,0.5435725072604066,0.5357958107454017,0.5319505926306873,2.600895450145208,2.1781219748305904,2.504840271055179
8479482,Michal Kempny,2016,CHI,D,76.0,6.0,26.0,25.0,22.0,11.0,6.0,3.0,59.0,67.0,0.0,0.0,0.0,97.0,98.0,114.0,44898.0,50,1997.0,41941.0,28.7009,28.1249,28.0146,22.957,17.0,304.0,27.0,30.357,0.04447859592854916,0.6656666666666666,1.52,0.12,0.52,0.5,1.18,1.34,0.22,0.44,0.06,6.0938126419885075,0.48109047173593483,2.084725377522384,4.7307229720700255,0.8819991981825471,1.7639983963650943,,0.49743589743589745,0.23076923076923078,0.7504894263369973,0.735427811210987,0.7325436165089055,1.9705109558665745,1.4591926754250018,2.3175413080279443
8479482,Michal Kempny,2017,CHI,D,31.0,5.0,25.0,25.0,12.0,6.0,8.0,4.0,46.0,38.0,0.0,0.0,0.0,77.0,86.0,102.0,28503.0,31,1454.0,26018.0,16.0902,16.6278,16.2399,15.231,7.0,217.0,11.0,17.187,0.05101217415710627,0.7817204301075269,1.0,0.16129032258064516,0.8064516129032258,0.8064516129032258,1.4838709677419355,1.2258064516129032,0.1935483870967742,0.3870967741935484,0.12903225806451613,3.9153773287022418,0.6315124723713293,3.1575623618566464,5.809914745816229,0.7578149668455951,1.5156299336911903,,0.4723926380368098,0.2,0.6782274709816281,0.7008881643477592,0.6845375636098086,2.1074486893688986,0.9685602275347837,1.522023214697517
8479482,Michal Kempny,2017,WSH,D,26.0,4.0,16.0,13.0,14.0,7.0,6.0,3.0,36.0,19.0,0.0,0.0,0.0,58.0,41.0,76.0,21840.0,22,611.0,20904.0,11.0233,10.5303,10.8034,13.707,5.0,186.0,16.0,13.966,0.027976190476190477,0.4628787878787879,1.1818181818181819,0.18181818181818182,0.7272727272727273,0.5909090909090909,1.6363636363636365,0.8636363636363636,0.3181818181818182,0.6363636363636364,0.13636363636363635,4.285714285714286,0.6593406593406593,2.6373626373626373,5.934065934065934,1.153846153846154,2.307692307692308,,0.5858585858585859,0.25,0.5783224794297742,0.5524579032721011,0.5667857242632989,2.360562571756602,0.8610792192881745,2.7554535017221586
8479482,Michal Kempny,2018,WSH,D,84.0,21.0,47.0,41.0,60.0,30.0,28.0,14.0,135.0,74.0,0.0,0.0,0.0,206.0,172.0,310.0,81755.0,71,6813.0,72548.0,33.8955,36.1595,35.7365,57.858,56.0,653.0,54.0,53.766999999999996,0.08333435263898233,1.5992957746478873,1.1830985915492958,0.29577464788732394,0.6619718309859155,0.5774647887323944,1.9014084507042253,1.0422535211267605,0.4225352112676056,0.8450704225352113,0.19718309859154928,3.698856339061831,0.9247140847654578,2.0695981897131674,5.9445905449208,1.321020121093511,2.642040242187022,,0.544973544973545,0.44680851063829785,0.512394481584606,0.5466191163092022,0.5402246726305342,2.8710481336494458,2.778849864917021,2.67960522688427
8479482,Michal Kempny,2019,WSH,D,42.0,13.0,35.0,34.0,22.0,11.0,8.0,4.0,70.0,61.0,0.0,0.0,0.0,171.0,131.0,296.0,64815.0,58,5042.0,57454.0,27.9077,29.1596,28.8943,41.63,36.0,494.0,42.0,38.681,0.07779063488390033,1.4488505747126437,0.7241379310344828,0.22413793103448276,0.603448275862069,0.5862068965517241,1.206896551724138,1.0517241379310345,0.1896551724137931,0.3793103448275862,0.06896551724137931,2.332793334876186,0.7220550798426291,1.943994445730155,3.88798889146031,0.610969682943763,1.221939365887526,,0.5662251655629139,0.37142857142857144,0.5327109442336477,0.5566076046924496,0.5515434749538761,2.608486789431545,2.255717617572319,2.631670553834372
8479483,Yohann Auvitu,2016,NJD,D,20.0,7.0,13.0,11.0,2.0,1.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,23.0,69.0,67.0,23405.0,25,11.0,20097.0,11.1814,12.0466,11.611,12.255,8.0,166.0,9.0,11.096,0.00046998504593035676,0.007333333333333333,0.8,0.28,0.52,0.44,0.36,0.8,0.04,0.08,0.0,3.076265755180517,1.076693014313181,1.999572740867336,1.3843195898312326,0.15381328775902584,0.30762657551805167,,0.25,0.5384615384615384,0.6101727312534209,0.657386984126984,0.6336161466885605,2.19525302283923,1.433049708911778,1.6121809225257502
8479483,Yohann Auvitu,2017,EDM,D,18.0,8.0,17.0,16.0,8.0,4.0,6.0,3.0,26.0,45.0,0.0,0.0,0.0,44.0,93.0,92.0,26840.0,33,69.0,25434.0,16.8438,16.639,16.8361,17.577,16.0,236.0,18.0,20.201,0.002570789865871833,0.034848484848484844,0.5454545454545454,0.24242424242424243,0.5151515151515151,0.48484848484848486,0.7878787878787878,1.3636363636363635,0.12121212121212122,0.24242424242424243,0.09090909090909091,2.4143070044709387,1.0730253353204173,2.2801788375558867,3.4873323397913563,0.5365126676602087,1.0730253353204173,,0.32116788321167883,0.47058823529411764,0.7262953314460958,0.7174644688212628,0.7259633117087363,2.4878980891719746,2.264685067232838,2.5477707006369426
8479523,Lucas Carlsson,2021,FLA,D,39.0,7.0,12.0,10.0,10.0,5.0,0.0,0.0,29.0,27.0,0.0,0.0,0.0,44.0,102.0,129.0,30507.0,40,297.0,29872.0,22.7163,22.0969,21.7861,22.936,29.0,254.0,22.0,28.221,0.00973547054774314,0.12375,0.975,0.175,0.3,0.25,0.725,0.675,0.125,0.25,0.0,4.602222440751302,0.8260399252630544,1.4160684433080932,3.422165404661225,0.5900285180450389,1.1800570360900777,,0.3013698630136986,0.5833333333333334,0.8339905667514729,0.8112503424611677,0.7998398456748795,2.76411355115158,3.4949116229244774,2.6513122656668453
